"ensembl_id","symbol","gene_name","entrez_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","direction"
"ENSRNOG00000042851",NA,NA,NA,31.9862395383987,0.326827948381904,0.413955348242746,0.789524642619789,0.429805432752837,0.596259506532212,"ns"
"ENSRNOG00000031851","Coxfa4l2","cytochrome c oxidase hypoxia associated subunit FA4L2","100362331",21.157070338515,-0.395218651294295,0.500562050056476,-0.789549769603398,0.429790753040017,0.596259506532212,"ns"
"ENSRNOG00000003964","Nsmce2","NSE2 SUMO ligase component of SMC5/6 complex","299957",798.7991403779,-0.0765555798551162,0.0969646813475287,-0.789520254088551,0.429807996655051,0.596259506532212,"ns"
"ENSRNOG00000006876",NA,NA,NA,11.8481847476188,0.544179430808216,0.689300881374948,0.789465740596097,0.42983984569663,0.596259506532212,"ns"
"ENSRNOG00000037204","Lyrm9","LYR motif containing 9","497962",648.412192748732,-0.0836025686082243,0.105922443625875,-0.78928096583113,0.429947808968943,0.596259506532212,"ns"
"ENSRNOG00000009567","Mrpl10","mitochondrial ribosomal protein L10","691075",1015.33828038199,-0.0639485567348436,0.0810416430615414,-0.7890826779793,0.430063685408226,0.596259506532212,"ns"
"ENSRNOG00000046434",NA,NA,NA,8.46403880559537,-0.647627487869825,0.820716138497619,-0.789100466642894,0.430053289240293,0.596259506532212,"ns"
"ENSRNOG00000056964",NA,NA,NA,100.846274200086,-0.20351329515502,0.257781867469309,-0.789478705980938,0.429832270657226,0.596259506532212,"ns"
"ENSRNOG00000031439",NA,NA,NA,115.299770430813,-0.180990126159058,0.229329948786893,-0.78921277886494,0.429987654361127,0.596259506532212,"ns"
"ENSRNOG00000047219","Ube3b","ubiquitin protein ligase E3B","687633",2211.79871664892,-0.0503739605351998,0.0638070399894814,-0.789473395780526,0.429835373137893,0.596259506532212,"ns"
"ENSRNOG00000049394",NA,NA,NA,674.750468330547,-0.0801059412935784,0.101545051085946,-0.788870953698949,0.430187433910991,0.596330616346075,"ns"
"ENSRNOG00000009290","Nup35","nucleoporin 35","295692",1047.07539913849,0.0642751846616499,0.0814831186967368,0.788815962001513,0.430219578812863,0.596330616346075,"ns"
